Date,USDCNY_theta,USDBRL_theta,USDZAR_theta,USDRUB_theta,EURUSD_theta,USDJPY_theta,USDMXN_theta,USDCAD_theta,Total_theta
2020-12-23,0,0,0,0,-716.7738227,0,0,0,-716.7738227
2020-12-24,0,0,0,0,-577.7270722,0,0,0,-577.7270722
2020-12-25,0,0,0,0,-487.7794821,0,0,0,-487.7794821
2020-12-28,0,0,0,0,-99.74288132,0,0,0,-99.74288132
2020-12-29,0,0,0,0,-16.77756739,0,0,0,-16.77756739
2020-12-30,0,0,0,0,-1.85513947,0,0,0,-1.85513947
2020-12-31,0,0,0,0,-1.754039934,0,0,0,-1.754039934
2021-01-01,0,0,0,0,-2351.647055,0,0,0,-2351.647055
2021-01-04,0,0,0,0,-2187.594557,0,0,0,-2187.594557
2021-01-05,0,0,0,0,-1990.82429,0,0,0,-1990.82429
2021-01-06,0,0,0,0,-1806.55598,0,0,0,-1806.55598
2021-01-07,0,0,0,0,-1980.934321,0,0,0,-1980.934321
2021-01-08,0,0,0,0,-2063.392126,0,0,0,-2063.392126
2021-01-11,0,0,0,0,-1899.330387,0,0,0,-1899.330387
2021-01-12,0,0,0,0,-1893.274479,0,0,0,-1893.274479
2021-01-13,0,0,0,0,-1809.633357,0,0,0,-1809.633357
2021-01-14,0,0,0,0,-1755.583175,0,0,0,-1755.583175
2021-01-15,0,0,0,0,-1400.648148,0,0,0,-1400.648148
2021-01-18,0,0,0,0,-1173.659528,0,0,0,-1173.659528
2021-01-19,0,0,0,0,-1375.39377,0,0,0,-1375.39377
2021-01-20,0,0,0,0,-1173.019346,0,0,0,-1173.019346
2021-01-21,0,0,0,0,-1373.099736,0,0,0,-1373.099736
2021-01-22,0,0,0,0,-1320.411979,0,0,0,-1320.411979
2021-01-25,0,0,0,0,-970.7779716,0,0,0,-970.7779716
2021-01-26,0,0,0,0,-969.0746554,0,0,0,-969.0746554
2021-01-27,0,0,0,0,-608.6821106,0,0,0,-608.6821106
2021-01-28,0,0,0,0,-534.1048216,0,0,0,-534.1048216
2021-01-29,0,0,0,0,-494.5297331,0,0,0,-494.5297331
2021-02-01,0,0,0,0,-2595.221563,0,0,0,-2595.221563
2021-02-02,0,0,0,0,-2557.122487,0,0,0,-2557.122487
2021-02-03,0,0,0,0,-2510.371587,0,0,0,-2510.371587
2021-02-04,0,0,0,0,-2263.788074,0,0,0,-2263.788074
2021-02-05,0,0,0,0,-2415.69688,0,0,0,-2415.69688
2021-02-08,0,0,0,0,-2256.992259,0,0,0,-2256.992259
2021-02-09,0,0,0,0,-1971.020239,0,0,0,-1971.020239
2021-02-10,0,0,0,0,-1896.096499,0,0,0,-1896.096499
2021-02-11,0,0,0,0,-1750.820293,0,0,0,-1750.820293
2021-02-12,0,0,0,0,-1735.609888,0,0,0,-1735.609888
2021-02-15,0,0,0,0,-1435.474355,0,0,0,-1435.474355
2021-02-16,0,0,0,0,-1557.392729,0,0,0,-1557.392729
2021-02-17,0,0,0,0,-1709.033796,0,0,0,-1709.033796
2021-02-18,0,0,0,0,-1493.224412,0,0,0,-1493.224412
2021-02-19,0,0,0,0,-1209.963538,0,0,0,-1209.963538
2021-02-22,0,0,0,0,-666.8335998,0,0,0,-666.8335998
2021-02-23,0,0,0,0,-622.8864099,0,0,0,-622.8864099
2021-02-24,0,0,0,0,-361.6186459,0,0,0,-361.6186459
2021-02-25,0,0,0,0,-388.7149437,0,0,0,-388.7149437
2021-02-26,0,0,0,0,-795.9057986,0,0,0,-795.9057986
2021-03-01,0,0,0,0,0,219.4412325,0,0,219.4412325
2021-03-02,0,0,0,0,0,209.9863256,0,0,209.9863256
2021-03-03,0,0,0,0,0,211.4948488,0,0,211.4948488
2021-03-04,0,0,0,0,0,178.627936,0,0,178.627936
2021-03-05,0,0,0,0,0,157.6248421,0,0,157.6248421
2021-03-08,0,0,0,0,0,129.5290882,0,0,129.5290882
2021-03-09,0,0,0,0,0,165.3189814,0,0,165.3189814
2021-03-10,0,0,0,0,0,162.7063346,0,0,162.7063346
2021-03-11,0,0,0,0,0,151.988773,0,0,151.988773
2021-03-12,0,0,0,0,0,136.4980529,0,0,136.4980529
2021-03-15,0,0,0,0,0,136.824164,0,0,136.824164
2021-03-16,0,0,0,0,0,131.8553665,0,0,131.8553665
2021-03-17,0,0,0,0,0,82.89665524,0,0,82.89665524
2021-03-18,0,0,0,0,0,87.86530615,0,0,87.86530615
2021-03-19,0,0,0,0,0,65.99891756,0,0,65.99891756
2021-03-22,0,0,0,0,0,34.55388701,0,0,34.55388701
2021-03-23,0,0,0,0,0,71.57584686,0,0,71.57584686
2021-03-24,0,0,0,0,0,43.53638478,0,0,43.53638478
2021-03-25,0,0,0,0,0,8.3460039,0,0,8.3460039
2021-03-26,0,0,0,0,0,-1.793042283,0,0,-1.793042283
2021-03-29,0,0,0,0,0,-2.641859694,0,0,-2.641859694
2021-03-30,0,0,0,0,0,-3.576247437,0,0,-3.576247437
2021-03-31,0,0,0,0,0,-4.789257895,0,0,-4.789257895
2021-04-01,0,0,0,0,0,237.2684373,0,0,237.2684373
2021-04-02,0,0,0,0,0,228.0308349,0,0,228.0308349
2021-04-05,0,0,0,0,0,246.5065772,0,0,246.5065772
2021-04-06,0,0,0,0,0,246.4337646,0,0,246.4337646
2021-04-07,0,0,0,0,0,254.188129,0,0,254.188129
2021-04-08,0,0,0,0,0,206.3150118,0,0,206.3150118
2021-04-09,0,0,0,0,0,225.3366611,0,0,225.3366611
2021-04-12,0,0,0,0,0,202.2814851,0,0,202.2814851
2021-04-13,0,0,0,0,0,171.7329969,0,0,171.7329969
2021-04-14,0,0,0,0,0,141.7088058,0,0,141.7088058
2021-04-15,0,0,0,0,0,115.4693918,0,0,115.4693918
2021-04-16,0,0,0,0,0,102.1704159,0,0,102.1704159
2021-04-19,0,0,0,0,0,47.88820456,0,0,47.88820456
2021-04-20,0,0,0,0,0,41.22587183,0,0,41.22587183
2021-04-21,0,0,0,0,0,30.25137234,0,0,30.25137234
2021-04-22,0,0,0,0,0,21.64483949,0,0,21.64483949
2021-04-23,0,0,0,0,0,10.12443429,0,0,10.12443429
2021-04-26,0,0,0,0,0,1.267223674,0,0,1.267223674
2021-04-27,0,0,0,0,0,12.22739066,0,0,12.22739066
2021-04-28,0,0,0,0,0,1.087423348,0,0,1.087423348
2021-04-29,0,0,0,0,0,0.14338699,0,0,0.14338699
2021-04-30,0,0,0,0,0,0,0,0,0
2021-05-03,0,0,0,0,0,227.0344025,0,0,227.0344025
2021-05-04,0,0,0,0,0,225.3390016,0,0,225.3390016
2021-05-05,0,0,0,0,0,225.8397212,0,0,225.8397212
2021-05-06,0,0,0,0,0,234.8923969,0,0,234.8923969
2021-05-07,0,0,0,0,0,240.7348255,0,0,240.7348255
2021-05-10,0,0,0,0,0,260.6478297,0,0,260.6478297
2021-05-11,0,0,0,0,0,268.3193198,0,0,268.3193198
2021-05-12,0,0,0,0,0,256.4095304,0,0,256.4095304
2021-05-13,0,0,0,0,0,259.2989191,0,0,259.2989191
2021-05-14,0,0,0,0,0,255.2636356,0,0,255.2636356
2021-05-17,0,0,0,0,0,286.7335913,0,0,286.7335913
2021-05-18,0,0,0,0,0,312.1544138,0,0,312.1544138
2021-05-19,0,0,0,0,0,334.018001,0,0,334.018001
2021-05-20,0,0,0,0,0,332.2268248,0,0,332.2268248
2021-05-21,0,0,0,0,0,331.5258751,0,0,331.5258751
2021-05-24,0,0,0,0,0,364.7079903,0,0,364.7079903
2021-05-25,0,0,0,0,0,406.5260231,0,0,406.5260231
2021-05-26,0,0,0,0,0,397.1105815,0,0,397.1105815
2021-05-27,0,0,0,0,0,197.9583119,0,0,197.9583119
2021-05-28,0,0,0,0,0,156.1420211,0,0,156.1420211
2021-05-31,0,0,0,0,0,68.02164898,0,0,68.02164898
2021-06-01,0,0,0,0,0,0,0,0,0
