Date,USDCNY_vega,USDBRL_vega,USDZAR_vega,USDRUB_vega,EURUSD_vega,USDJPY_vega,USDMXN_vega,USDCAD_vega,Total_vega,,Date,Total_vega
2020-12-23,0,0,0,0,588.14624,0,0,0,588.14624,,2020-12-23,588.14624
2020-12-24,0,0,0,0,474.0519178,0,0,0,474.0519178,,2020-12-24,474.0519178
2020-12-25,0,0,0,0,400.0487838,0,0,0,400.0487838,,2020-12-25,400.0487838
2020-12-28,0,0,0,0,81.64937895,0,0,0,81.64937895,,2020-12-28,81.64937895
2020-12-29,0,0,0,0,13.69709151,0,0,0,13.69709151,,2020-12-29,13.69709151
2020-12-30,0,0,0,0,1.508488754,0,0,0,1.508488754,,2020-12-30,1.508488754
2020-12-31,0,0,0,0,1.435854563,0,0,0,1.435854563,,2020-12-31,1.435854563
2021-01-01,0,0,0,0,1925.212488,0,0,0,1925.212488,,2021-01-01,1925.212488
2021-01-04,0,0,0,0,1786.083081,0,0,0,1786.083081,,2021-01-04,1786.083081
2021-01-05,0,0,0,0,1618.819556,0,0,0,1618.819556,,2021-01-05,1618.819556
2021-01-06,0,0,0,0,1465.527687,0,0,0,1465.527687,,2021-01-06,1465.527687
2021-01-07,0,0,0,0,1614.190288,0,0,0,1614.190288,,2021-01-07,1614.190288
2021-01-08,0,0,0,0,1688.81333,0,0,0,1688.81333,,2021-01-08,1688.81333
2021-01-11,0,0,0,0,1563.106236,0,0,0,1563.106236,,2021-01-11,1563.106236
2021-01-12,0,0,0,0,1550.974423,0,0,0,1550.974423,,2021-01-12,1550.974423
2021-01-13,0,0,0,0,1488.552568,0,0,0,1488.552568,,2021-01-13,1488.552568
2021-01-14,0,0,0,0,1444.330049,0,0,0,1444.330049,,2021-01-14,1444.330049
2021-01-15,0,0,0,0,1159.285009,0,0,0,1159.285009,,2021-01-15,1159.285009
2021-01-18,0,0,0,0,971.8138017,0,0,0,971.8138017,,2021-01-18,971.8138017
2021-01-19,0,0,0,0,1133.971284,0,0,0,1133.971284,,2021-01-19,1133.971284
2021-01-20,0,0,0,0,968.9570018,0,0,0,968.9570018,,2021-01-20,968.9570018
2021-01-21,0,0,0,0,1128.822539,0,0,0,1128.822539,,2021-01-21,1128.822539
2021-01-22,0,0,0,0,1084.883723,0,0,0,1084.883723,,2021-01-22,1084.883723
2021-01-25,0,0,0,0,799.71824,0,0,0,799.71824,,2021-01-25,799.71824
2021-01-26,0,0,0,0,796.9363943,0,0,0,796.9363943,,2021-01-26,796.9363943
2021-01-27,0,0,0,0,502.5861701,0,0,0,502.5861701,,2021-01-27,502.5861701
2021-01-28,0,0,0,0,440.6078383,0,0,0,440.6078383,,2021-01-28,440.6078383
2021-01-29,0,0,0,0,407.4898921,0,0,0,407.4898921,,2021-01-29,407.4898921
2021-02-01,0,0,0,0,2151.925011,0,0,0,2151.925011,,2021-02-01,2151.925011
2021-02-02,0,0,0,0,2123.150521,0,0,0,2123.150521,,2021-02-02,2123.150521
2021-02-03,0,0,0,0,2085.719165,0,0,0,2085.719165,,2021-02-03,2085.719165
2021-02-04,0,0,0,0,1892.166561,0,0,0,1892.166561,,2021-02-04,1892.166561
2021-02-05,0,0,0,0,2005.393392,0,0,0,2005.393392,,2021-02-05,2005.393392
2021-02-08,0,0,0,0,1873.022622,0,0,0,1873.022622,,2021-02-08,1873.022622
2021-02-09,0,0,0,0,1626.388513,0,0,0,1626.388513,,2021-02-09,1626.388513
2021-02-10,0,0,0,0,1564.694256,0,0,0,1564.694256,,2021-02-10,1564.694256
2021-02-11,0,0,0,0,1443.380291,0,0,0,1443.380291,,2021-02-11,1443.380291
2021-02-12,0,0,0,0,1432.021359,0,0,0,1432.021359,,2021-02-12,1432.021359
2021-02-15,0,0,0,0,1183.505941,0,0,0,1183.505941,,2021-02-15,1183.505941
2021-02-16,0,0,0,0,1286.463513,0,0,0,1286.463513,,2021-02-16,1286.463513
2021-02-17,0,0,0,0,1419.699116,0,0,0,1419.699116,,2021-02-17,1419.699116
2021-02-18,0,0,0,0,1234.886216,0,0,0,1234.886216,,2021-02-18,1234.886216
2021-02-19,0,0,0,0,998.4021276,0,0,0,998.4021276,,2021-02-19,998.4021276
2021-02-22,0,0,0,0,548.5182198,0,0,0,548.5182198,,2021-02-22,548.5182198
2021-02-23,0,0,0,0,512.6637118,0,0,0,512.6637118,,2021-02-23,512.6637118
2021-02-24,0,0,0,0,297.2370918,0,0,0,297.2370918,,2021-02-24,297.2370918
2021-02-25,0,0,0,0,319.2730544,0,0,0,319.2730544,,2021-02-25,319.2730544
2021-02-26,0,0,0,0,659.135237,0,0,0,659.135237,,2021-02-26,659.135237
2021-03-01,0,0,0,0,0,2117.377779,0,0,2117.377779,,2021-03-01,2117.377779
2021-03-02,0,0,0,0,0,2089.11203,0,0,2089.11203,,2021-03-02,2089.11203
2021-03-03,0,0,0,0,0,1992.651902,0,0,1992.651902,,2021-03-03,1992.651902
2021-03-04,0,0,0,0,0,1536.420295,0,0,1536.420295,,2021-03-04,1536.420295
2021-03-05,0,0,0,0,0,1303.115304,0,0,1303.115304,,2021-03-05,1303.115304
2021-03-08,0,0,0,0,0,905.1332456,0,0,905.1332456,,2021-03-08,905.1332456
2021-03-09,0,0,0,0,0,1090.880023,0,0,1090.880023,,2021-03-09,1090.880023
2021-03-10,0,0,0,0,0,1062.70188,0,0,1062.70188,,2021-03-10,1062.70188
2021-03-11,0,0,0,0,0,943.8080236,0,0,943.8080236,,2021-03-11,943.8080236
2021-03-12,0,0,0,0,0,733.5408566,0,0,733.5408566,,2021-03-12,733.5408566
2021-03-15,0,0,0,0,0,591.9398393,0,0,591.9398393,,2021-03-15,591.9398393
2021-03-16,0,0,0,0,0,555.7922785,0,0,555.7922785,,2021-03-16,555.7922785
2021-03-17,0,0,0,0,0,389.6268023,0,0,389.6268023,,2021-03-17,389.6268023
2021-03-18,0,0,0,0,0,367.1768882,0,0,367.1768882,,2021-03-18,367.1768882
2021-03-19,0,0,0,0,0,270.6257999,0,0,270.6257999,,2021-03-19,270.6257999
2021-03-22,0,0,0,0,0,117.0895612,0,0,117.0895612,,2021-03-22,117.0895612
2021-03-23,0,0,0,0,0,200.4883952,0,0,200.4883952,,2021-03-23,200.4883952
2021-03-24,0,0,0,0,0,112.5291873,0,0,112.5291873,,2021-03-24,112.5291873
2021-03-25,0,0,0,0,0,23.35348885,0,0,23.35348885,,2021-03-25,23.35348885
2021-03-26,0,0,0,0,0,2.034413815,0,0,2.034413815,,2021-03-26,2.034413815
2021-03-29,0,0,0,0,0,0.000831288,0,0,0.000831288,,2021-03-29,0.000831288
2021-03-30,0,0,0,0,0,5.19E-08,0,0,5.19E-08,,2021-03-30,5.19E-08
2021-03-31,0,0,0,0,0,1.17E-22,0,0,1.17E-22,,2021-03-31,1.17E-22
2021-04-01,0,0,0,0,0,2158.187469,0,0,2158.187469,,2021-04-01,2158.187469
2021-04-02,0,0,0,0,0,2107.083835,0,0,2107.083835,,2021-04-02,2107.083835
2021-04-05,0,0,0,0,0,2005.642751,0,0,2005.642751,,2021-04-05,2005.642751
2021-04-06,0,0,0,0,0,1859.924407,0,0,1859.924407,,2021-04-06,1859.924407
2021-04-07,0,0,0,0,0,1849.491683,0,0,1849.491683,,2021-04-07,1849.491683
2021-04-08,0,0,0,0,0,1496.809072,0,0,1496.809072,,2021-04-08,1496.809072
2021-04-09,0,0,0,0,0,1654.865302,0,0,1654.865302,,2021-04-09,1654.865302
2021-04-12,0,0,0,0,0,1304.401484,0,0,1304.401484,,2021-04-12,1304.401484
2021-04-13,0,0,0,0,0,1025.9237,0,0,1025.9237,,2021-04-13,1025.9237
2021-04-14,0,0,0,0,0,826.7610413,0,0,826.7610413,,2021-04-14,826.7610413
2021-04-15,0,0,0,0,0,634.7422817,0,0,634.7422817,,2021-04-15,634.7422817
2021-04-16,0,0,0,0,0,549.5479722,0,0,549.5479722,,2021-04-16,549.5479722
2021-04-19,0,0,0,0,0,180.3386603,0,0,180.3386603,,2021-04-19,180.3386603
2021-04-20,0,0,0,0,0,137.9727194,0,0,137.9727194,,2021-04-20,137.9727194
2021-04-21,0,0,0,0,0,91.82580824,0,0,91.82580824,,2021-04-21,91.82580824
2021-04-22,0,0,0,0,0,56.67510572,0,0,56.67510572,,2021-04-22,56.67510572
2021-04-23,0,0,0,0,0,23.55938343,0,0,23.55938343,,2021-04-23,23.55938343
2021-04-26,0,0,0,0,0,1.754846566,0,0,1.754846566,,2021-04-26,1.754846566
2021-04-27,0,0,0,0,0,12.23646492,0,0,12.23646492,,2021-04-27,12.23646492
2021-04-28,0,0,0,0,0,0.718073946,0,0,0.718073946,,2021-04-28,0.718073946
2021-04-29,0,0,0,0,0,0.047781338,0,0,0.047781338,,2021-04-29,0.047781338
2021-04-30,0,0,0,0,0,0,0,0,0,,2021-04-30,0
2021-05-03,0,0,0,0,0,2339.071432,0,0,2339.071432,,2021-05-03,2339.071432
2021-05-04,0,0,0,0,0,2155.412797,0,0,2155.412797,,2021-05-04,2155.412797
2021-05-05,0,0,0,0,0,2147.389735,0,0,2147.389735,,2021-05-05,2147.389735
2021-05-06,0,0,0,0,0,2134.051763,0,0,2134.051763,,2021-05-06,2134.051763
2021-05-07,0,0,0,0,0,2093.213066,0,0,2093.213066,,2021-05-07,2093.213066
2021-05-10,0,0,0,0,0,1985.501454,0,0,1985.501454,,2021-05-10,1985.501454
2021-05-11,0,0,0,0,0,1919.331856,0,0,1919.331856,,2021-05-11,1919.331856
2021-05-12,0,0,0,0,0,1653.819638,0,0,1653.819638,,2021-05-12,1653.819638
2021-05-13,0,0,0,0,0,1683.821897,0,0,1683.821897,,2021-05-13,1683.821897
2021-05-14,0,0,0,0,0,1672.809864,0,0,1672.809864,,2021-05-14,1672.809864
2021-05-17,0,0,0,0,0,1568.481017,0,0,1568.481017,,2021-05-17,1568.481017
2021-05-18,0,0,0,0,0,1582.818591,0,0,1582.818591,,2021-05-18,1582.818591
2021-05-19,0,0,0,0,0,1458.05965,0,0,1458.05965,,2021-05-19,1458.05965
2021-05-20,0,0,0,0,0,1463.843294,0,0,1463.843294,,2021-05-20,1463.843294
2021-05-21,0,0,0,0,0,1396.017364,0,0,1396.017364,,2021-05-21,1396.017364
2021-05-24,0,0,0,0,0,1188.019104,0,0,1188.019104,,2021-05-24,1188.019104
2021-05-25,0,0,0,0,0,1115.534946,0,0,1115.534946,,2021-05-25,1115.534946
2021-05-26,0,0,0,0,0,948.3374271,0,0,948.3374271,,2021-05-26,948.3374271
2021-05-27,0,0,0,0,0,365.8684944,0,0,365.8684944,,2021-05-27,365.8684944
2021-05-28,0,0,0,0,0,231.8993227,0,0,231.8993227,,2021-05-28,231.8993227
2021-05-31,0,0,0,0,0,25.82547895,0,0,25.82547895,,2021-05-31,25.82547895
2021-06-01,0,0,0,0,0,0,0,0,0,,2021-06-01,0
