Date,USDCNY_delta,USDBRL_delta,USDZAR_delta,USDRUB_delta,EURUSD_delta,USDJPY_delta,USDMXN_delta,USDCAD_delta,Total_delta
2018-05-29,0.0,1043438.0204256416,0,0.0,0.0,0.0,0.0,0.0,1043438.0204256416
2018-05-30,0.0,1048568.3063176029,0,0.0,0.0,0.0,0.0,0.0,1048568.3063176029
2018-05-31,0.0,1054101.240225796,0,0.0,0.0,0.0,0.0,0.0,1054101.240225796
2018-06-01,0.0,445273.3873145599,0,0.0,0.0,0.0,0.0,0.0,445273.3873145599
2018-06-04,0.0,405148.64763959893,0,0.0,0.0,0.0,0.0,0.0,405148.64763959893
2018-06-05,0.0,540263.2407398521,0,0.0,0.0,0.0,0.0,0.0,540263.2407398521
2018-06-06,0.0,626748.4023918848,0,0.0,0.0,0.0,0.0,0.0,626748.4023918848
2018-06-07,0.0,687418.07832685,0,0.0,0.0,0.0,0.0,0.0,687418.07832685
2018-06-08,0.0,342808.84290796565,0,0.0,0.0,0.0,0.0,0.0,342808.84290796565
2018-06-11,0.0,343940.3856519831,0,0.0,0.0,0.0,0.0,0.0,343940.3856519831
2018-06-12,0.0,352123.78912181576,0,0.0,0.0,0.0,0.0,0.0,352123.78912181576
2018-06-13,0.0,347263.71263823047,0,0.0,0.0,0.0,0.0,0.0,347263.71263823047
2018-06-14,0.0,546982.7800669224,0,0.0,0.0,0.0,0.0,0.0,546982.7800669224
2018-06-15,0.0,377989.986390166,0,0.0,0.0,0.0,0.0,0.0,377989.986390166
2018-06-18,0.0,417063.6279711233,0,0.0,0.0,0.0,0.0,0.0,417063.6279711233
2018-06-19,0.0,411592.7220191721,0,0.0,0.0,0.0,0.0,0.0,411592.7220191721
2018-06-20,0.0,492891.7110763364,0,0.0,0.0,0.0,0.0,0.0,492891.7110763364
2018-06-21,0.0,486797.0262717127,0,0.0,0.0,0.0,0.0,0.0,486797.0262717127
2018-06-22,0.0,551346.031856606,0,0.0,0.0,0.0,0.0,0.0,551346.031856606
2018-06-25,0.0,550719.8702798737,0,0.0,0.0,0.0,0.0,0.0,550719.8702798737
2018-06-26,0.0,745217.8847016618,0,0.0,0.0,0.0,0.0,0.0,745217.8847016618
2018-06-27,0.0,908328.3150661519,0,0.0,0.0,0.0,0.0,0.0,908328.3150661519
2018-06-28,0.0,923360.3708212117,0,0.0,0.0,0.0,0.0,0.0,923360.3708212117
2018-06-29,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-02,964747.4504215507,0.0,0,0.0,0.0,0.0,0.0,0.0,964747.4504215507
2018-07-03,753610.8456781646,0.0,0,0.0,0.0,0.0,0.0,0.0,753610.8456781646
2018-07-04,689728.6041396325,0.0,0,0.0,0.0,0.0,0.0,0.0,689728.6041396325
2018-07-05,732954.3090483479,0.0,0,0.0,0.0,0.0,0.0,0.0,732954.3090483479
2018-07-06,754907.2522525898,0.0,0,0.0,0.0,0.0,0.0,0.0,754907.2522525898
2018-07-09,511914.86186975415,0.0,0,0.0,0.0,0.0,0.0,0.0,511914.86186975415
2018-07-10,653809.1277178117,0.0,0,0.0,0.0,0.0,0.0,0.0,653809.1277178117
2018-07-11,1090037.5468832483,0.0,0,0.0,0.0,0.0,0.0,0.0,1090037.5468832483
2018-07-12,907887.4873234045,0.0,0,0.0,0.0,0.0,0.0,0.0,907887.4873234045
2018-07-13,1114762.6014268298,0.0,0,0.0,0.0,0.0,0.0,0.0,1114762.6014268298
2018-07-16,1035995.2995654668,0.0,0,0.0,0.0,0.0,0.0,0.0,1035995.2995654668
2018-07-17,1244513.9908509615,0.0,0,0.0,0.0,0.0,0.0,0.0,1244513.9908509615
2018-07-18,1443173.8332239385,0.0,0,0.0,0.0,0.0,0.0,0.0,1443173.8332239385
2018-07-19,1683100.9026123714,0.0,0,0.0,0.0,0.0,0.0,0.0,1683100.9026123714
2018-07-20,1710824.402153526,0.0,0,0.0,0.0,0.0,0.0,0.0,1710824.402153526
2018-07-23,1818646.2277040055,0.0,0,0.0,0.0,0.0,0.0,0.0,1818646.2277040055
2018-07-24,1828408.138050584,0.0,0,0.0,0.0,0.0,0.0,0.0,1828408.138050584
2018-07-25,1811103.4467796208,0.0,0,0.0,0.0,0.0,0.0,0.0,1811103.4467796208
2018-07-26,1784048.7814268675,0.0,0,0.0,0.0,0.0,0.0,0.0,1784048.7814268675
2018-07-27,1960840.0957019874,0.0,0,0.0,0.0,0.0,0.0,0.0,1960840.0957019874
2018-07-30,2024961.7290957882,0.0,0,0.0,0.0,0.0,0.0,0.0,2024961.7290957882
2018-07-31,2036425.410970079,0.0,0,0.0,0.0,0.0,0.0,0.0,2036425.410970079
2018-08-01,904587.837552859,0.0,0,0.0,0.0,0.0,0.0,0.0,904587.837552859
2018-08-02,1070813.5101602578,0.0,0,0.0,0.0,0.0,0.0,0.0,1070813.5101602578
2018-08-03,911896.008526263,0.0,0,0.0,0.0,0.0,0.0,0.0,911896.008526263
2018-08-06,1093025.1306631567,0.0,0,0.0,0.0,0.0,0.0,0.0,1093025.1306631567
2018-08-07,971736.5603979691,0.0,0,0.0,0.0,0.0,0.0,0.0,971736.5603979691
2018-08-08,1007781.4906591895,0.0,0,0.0,0.0,0.0,0.0,0.0,1007781.4906591895
2018-08-09,882099.4392500753,0.0,0,0.0,0.0,0.0,0.0,0.0,882099.4392500753
2018-08-10,1083525.0277314098,0.0,0,0.0,0.0,0.0,0.0,0.0,1083525.0277314098
2018-08-13,1373007.6003194994,0.0,0,0.0,0.0,0.0,0.0,0.0,1373007.6003194994
2018-08-14,1354968.8430614176,0.0,0,0.0,0.0,0.0,0.0,0.0,1354968.8430614176
2018-08-15,1577638.965964052,0.0,0,0.0,0.0,0.0,0.0,0.0,1577638.965964052
2018-08-16,1379590.7039199653,0.0,0,0.0,0.0,0.0,0.0,0.0,1379590.7039199653
2018-08-17,1325885.2931201144,0.0,0,0.0,0.0,0.0,0.0,0.0,1325885.2931201144
2018-08-20,1218370.8377051768,0.0,0,0.0,0.0,0.0,0.0,0.0,1218370.8377051768
2018-08-21,1175556.3234101862,0.0,0,0.0,0.0,0.0,0.0,0.0,1175556.3234101862
2018-08-22,1091905.7183808088,0.0,0,0.0,0.0,0.0,0.0,0.0,1091905.7183808088
2018-08-23,1547994.7427827592,0.0,0,0.0,0.0,0.0,0.0,0.0,1547994.7427827592
2018-08-24,837087.1990147441,0.0,0,0.0,0.0,0.0,0.0,0.0,837087.1990147441
2018-08-27,975100.0136125345,0.0,0,0.0,0.0,0.0,0.0,0.0,975100.0136125345
2018-08-28,622260.307044771,0.0,0,0.0,0.0,0.0,0.0,0.0,622260.307044771
2018-08-29,1000125.3037959489,0.0,0,0.0,0.0,0.0,0.0,0.0,1000125.3037959489
2018-08-30,1810983.2407957998,0.0,0,0.0,0.0,0.0,0.0,0.0,1810983.2407957998
2018-08-31,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-03,953769.3265890912,0.0,0,0.0,0.0,0.0,0.0,0.0,953769.3265890912
2018-09-04,1151883.170743049,0.0,0,0.0,0.0,0.0,0.0,0.0,1151883.170743049
2018-09-05,1071403.2268590524,0.0,0,0.0,0.0,0.0,0.0,0.0,1071403.2268590524
2018-09-06,1116855.9363122387,0.0,0,0.0,0.0,0.0,0.0,0.0,1116855.9363122387
2018-09-07,1155933.9182255145,0.0,0,0.0,0.0,0.0,0.0,0.0,1155933.9182255145
2018-09-10,1257711.728662188,0.0,0,0.0,0.0,0.0,0.0,0.0,1257711.728662188
2018-09-11,1433729.0759004203,0.0,0,0.0,0.0,0.0,0.0,0.0,1433729.0759004203
2018-09-12,1131071.406526909,0.0,0,0.0,0.0,0.0,0.0,0.0,1131071.406526909
2018-09-13,1170815.7329567587,0.0,0,0.0,0.0,0.0,0.0,0.0,1170815.7329567587
2018-09-14,1301386.51117416,0.0,0,0.0,0.0,0.0,0.0,0.0,1301386.51117416
2018-09-17,1383422.9428813965,0.0,0,0.0,0.0,0.0,0.0,0.0,1383422.9428813965
2018-09-18,1453034.487621826,0.0,0,0.0,0.0,0.0,0.0,0.0,1453034.487621826
2018-09-19,1263816.0249098102,0.0,0,0.0,0.0,0.0,0.0,0.0,1263816.0249098102
2018-09-20,1267214.0689283882,0.0,0,0.0,0.0,0.0,0.0,0.0,1267214.0689283882
2018-09-21,1351145.9646464593,0.0,0,0.0,0.0,0.0,0.0,0.0,1351145.9646464593
2018-09-24,1547713.952917033,0.0,0,0.0,0.0,0.0,0.0,0.0,1547713.952917033
2018-09-25,1615242.1089082884,0.0,0,0.0,0.0,0.0,0.0,0.0,1615242.1089082884
2018-09-26,1834267.6634865562,0.0,0,0.0,0.0,0.0,0.0,0.0,1834267.6634865562
2018-09-27,1946609.761458681,0.0,0,0.0,0.0,0.0,0.0,0.0,1946609.761458681
2018-09-28,1922149.5012957803,0.0,0,0.0,0.0,0.0,0.0,0.0,1922149.5012957803
2018-10-01,1350992.3075729366,0.0,0,0.0,0.0,0.0,0.0,0.0,1350992.3075729366
2018-10-02,1360293.2897914394,0.0,0,0.0,0.0,0.0,0.0,0.0,1360293.2897914394
2018-10-03,1332496.5098286297,0.0,0,0.0,0.0,0.0,0.0,0.0,1332496.5098286297
2018-10-04,1373322.6568811038,0.0,0,0.0,0.0,0.0,0.0,0.0,1373322.6568811038
2018-10-05,1366096.3247121447,0.0,0,0.0,0.0,0.0,0.0,0.0,1366096.3247121447
2018-10-08,2102052.8245007787,0.0,0,0.0,0.0,0.0,0.0,0.0,2102052.8245007787
2018-10-09,1922078.5150899345,0.0,0,0.0,0.0,0.0,0.0,0.0,1922078.5150899345
2018-10-10,1893360.3872064005,0.0,0,0.0,0.0,0.0,0.0,0.0,1893360.3872064005
2018-10-11,1538305.1084933933,0.0,0,0.0,0.0,0.0,0.0,0.0,1538305.1084933933
2018-10-12,1789416.4844452478,0.0,0,0.0,0.0,0.0,0.0,0.0,1789416.4844452478
2018-10-15,1835291.3281218223,0.0,0,0.0,0.0,0.0,0.0,0.0,1835291.3281218223
2018-10-16,1810010.3551414064,0.0,0,0.0,0.0,0.0,0.0,0.0,1810010.3551414064
2018-10-17,1901528.1049368882,0.0,0,0.0,0.0,0.0,0.0,0.0,1901528.1049368882
2018-10-18,2231996.687313325,0.0,0,0.0,0.0,0.0,0.0,0.0,2231996.687313325
2018-10-19,2134849.5070861964,0.0,0,0.0,0.0,0.0,0.0,0.0,2134849.5070861964
2018-10-22,2488118.2999104164,0.0,0,0.0,0.0,0.0,0.0,0.0,2488118.2999104164
2018-10-23,2559377.1507898876,0.0,0,0.0,0.0,0.0,0.0,0.0,2559377.1507898876
2018-10-24,2610746.6227217983,0.0,0,0.0,0.0,0.0,0.0,0.0,2610746.6227217983
2018-10-25,2636650.9898741385,0.0,0,0.0,0.0,0.0,0.0,0.0,2636650.9898741385
2018-10-26,2668326.913626859,0.0,0,0.0,0.0,0.0,0.0,0.0,2668326.913626859
2018-10-29,2871614.0566042983,0.0,0,0.0,0.0,0.0,0.0,0.0,2871614.0566042983
2018-10-30,2874486.961457751,0.0,0,0.0,0.0,0.0,0.0,0.0,2874486.961457751
2018-10-31,2909429.311483179,0.0,0,0.0,0.0,0.0,0.0,0.0,2909429.311483179
2018-11-01,0.0,0.0,0,0.0,0.0,897847.6856746109,0.0,0.0,897847.6856746109
2018-11-02,0.0,0.0,0,0.0,0.0,1042208.9411915864,0.0,0.0,1042208.9411915864
2018-11-05,0.0,0.0,0,0.0,0.0,1059937.4949426344,0.0,0.0,1059937.4949426344
2018-11-06,0.0,0.0,0,0.0,0.0,1125069.1026724628,0.0,0.0,1125069.1026724628
2018-11-07,0.0,0.0,0,0.0,0.0,1191699.0556301326,0.0,0.0,1191699.0556301326
2018-11-08,0.0,0.0,0,0.0,0.0,1356270.5756247265,0.0,0.0,1356270.5756247265
2018-11-09,0.0,0.0,0,0.0,0.0,1316820.1425439266,0.0,0.0,1316820.1425439266
2018-11-12,0.0,0.0,0,0.0,0.0,1356263.4664270715,0.0,0.0,1356263.4664270715
2018-11-13,0.0,0.0,0,0.0,0.0,1366555.413623,0.0,0.0,1366555.413623
2018-11-14,0.0,0.0,0,0.0,0.0,1318796.3791243902,0.0,0.0,1318796.3791243902
2018-11-15,0.0,0.0,0,0.0,0.0,1328824.1294006642,0.0,0.0,1328824.1294006642
2018-11-16,0.0,0.0,0,0.0,0.0,1058299.4685624202,0.0,0.0,1058299.4685624202
2018-11-19,0.0,0.0,0,0.0,0.0,959292.9958635259,0.0,0.0,959292.9958635259
2018-11-20,0.0,0.0,0,0.0,0.0,1093247.7920099532,0.0,0.0,1093247.7920099532
2018-11-21,0.0,0.0,0,0.0,0.0,1295302.7245725088,0.0,0.0,1295302.7245725088
2018-11-22,0.0,0.0,0,0.0,0.0,1259190.249743771,0.0,0.0,1259190.249743771
2018-11-23,0.0,0.0,0,0.0,0.0,1285247.7349082069,0.0,0.0,1285247.7349082069
2018-11-26,0.0,0.0,0,0.0,0.0,1725478.6528607607,0.0,0.0,1725478.6528607607
2018-11-27,0.0,0.0,0,0.0,0.0,1843969.6661099528,0.0,0.0,1843969.6661099528
2018-11-28,0.0,0.0,0,0.0,0.0,1876820.3693523242,0.0,0.0,1876820.3693523242
2018-11-29,0.0,0.0,0,0.0,0.0,1911764.2141499,0.0,0.0,1911764.2141499
2018-11-30,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-03,1089535.3766118248,0.0,0,0.0,0.0,0.0,0.0,0.0,1089535.3766118248
2018-12-04,731028.145288119,0.0,0,0.0,0.0,0.0,0.0,0.0,731028.145288119
2018-12-05,916436.9433791963,0.0,0,0.0,0.0,0.0,0.0,0.0,916436.9433791963
2018-12-06,1131451.1132014825,0.0,0,0.0,0.0,0.0,0.0,0.0,1131451.1132014825
2018-12-07,1086380.6333890269,0.0,0,0.0,0.0,0.0,0.0,0.0,1086380.6333890269
2018-12-10,1415803.9983624958,0.0,0,0.0,0.0,0.0,0.0,0.0,1415803.9983624958
2018-12-11,1312692.990177287,0.0,0,0.0,0.0,0.0,0.0,0.0,1312692.990177287
2018-12-12,1133501.350743932,0.0,0,0.0,0.0,0.0,0.0,0.0,1133501.350743932
2018-12-13,1165426.0948561959,0.0,0,0.0,0.0,0.0,0.0,0.0,1165426.0948561959
2018-12-14,1437606.3365022491,0.0,0,0.0,0.0,0.0,0.0,0.0,1437606.3365022491
2018-12-17,1387408.6737418636,0.0,0,0.0,0.0,0.0,0.0,0.0,1387408.6737418636
2018-12-18,1365828.4886471794,0.0,0,0.0,0.0,0.0,0.0,0.0,1365828.4886471794
2018-12-19,1330989.062513729,0.0,0,0.0,0.0,0.0,0.0,0.0,1330989.062513729
2018-12-20,1360277.3203713305,0.0,0,0.0,0.0,0.0,0.0,0.0,1360277.3203713305
2018-12-21,1702895.7402802089,0.0,0,0.0,0.0,0.0,0.0,0.0,1702895.7402802089
2018-12-24,1670935.5098536208,0.0,0,0.0,0.0,0.0,0.0,0.0,1670935.5098536208
2018-12-25,1547627.5512570762,0.0,0,0.0,0.0,0.0,0.0,0.0,1547627.5512570762
2018-12-26,1494929.699444603,0.0,0,0.0,0.0,0.0,0.0,0.0,1494929.699444603
2018-12-27,758483.8181249984,0.0,0,0.0,0.0,0.0,0.0,0.0,758483.8181249984
2018-12-28,1495394.2424014208,0.0,0,0.0,0.0,0.0,0.0,0.0,1495394.2424014208
2018-12-31,1535432.7361052504,0.0,0,0.0,0.0,0.0,0.0,0.0,1535432.7361052504
2019-01-01,0.0,0.0,0,0.0,0.0,0.0,0.0,746479.9770554677,746479.9770554677
2019-01-02,0.0,0.0,0,0.0,0.0,0.0,0.0,659842.4813268868,659842.4813268868
2019-01-03,0.0,0.0,0,0.0,0.0,0.0,0.0,504142.0517346996,504142.0517346996
2019-01-04,0.0,0.0,0,0.0,0.0,0.0,0.0,307500.3814455551,307500.3814455551
2019-01-07,0.0,0.0,0,0.0,0.0,0.0,0.0,185139.05865069258,185139.05865069258
2019-01-08,0.0,0.0,0,0.0,0.0,0.0,0.0,156595.22484950235,156595.22484950235
2019-01-09,0.0,0.0,0,0.0,0.0,0.0,0.0,89711.31673090841,89711.31673090841
2019-01-10,0.0,0.0,0,0.0,0.0,0.0,0.0,95428.44526977105,95428.44526977105
2019-01-11,0.0,0.0,0,0.0,0.0,0.0,0.0,105171.76284874015,105171.76284874015
2019-01-14,0.0,0.0,0,0.0,0.0,0.0,0.0,97141.45609294926,97141.45609294926
2019-01-15,0.0,0.0,0,0.0,0.0,0.0,0.0,77204.24230655265,77204.24230655265
2019-01-16,0.0,0.0,0,0.0,0.0,0.0,0.0,61727.55563104226,61727.55563104226
2019-01-17,0.0,0.0,0,0.0,0.0,0.0,0.0,73282.25331196327,73282.25331196327
2019-01-18,0.0,0.0,0,0.0,0.0,0.0,0.0,40284.688339268934,40284.688339268934
2019-01-21,0.0,0.0,0,0.0,0.0,0.0,0.0,34894.57507253222,34894.57507253222
2019-01-22,0.0,0.0,0,0.0,0.0,0.0,0.0,84890.86923954995,84890.86923954995
2019-01-23,0.0,0.0,0,0.0,0.0,0.0,0.0,46553.18748565593,46553.18748565593
2019-01-24,0.0,0.0,0,0.0,0.0,0.0,0.0,58080.78475989171,58080.78475989171
2019-01-25,0.0,0.0,0,0.0,0.0,0.0,0.0,4240.059435081257,4240.059435081257
2019-01-28,0.0,0.0,0,0.0,0.0,0.0,0.0,1066.407120842178,1066.407120842178
2019-01-29,0.0,0.0,0,0.0,0.0,0.0,0.0,219.82528988365627,219.82528988365627
2019-01-30,0.0,0.0,0,0.0,0.0,0.0,0.0,0.00030710730798433003,0.00030710730798433003
2019-01-31,0.0,0.0,0,0.0,0.0,0.0,0.0,5.511733661026425e-15,5.511733661026425e-15
2019-02-01,0.0,0.0,0,0.0,1102671.71868685,0.0,0.0,0.0,1102671.71868685
2019-02-04,0.0,0.0,0,0.0,1028500.3813764314,0.0,0.0,0.0,1028500.3813764314
2019-02-05,0.0,0.0,0,0.0,868172.0190628644,0.0,0.0,0.0,868172.0190628644
2019-02-06,0.0,0.0,0,0.0,657893.5338080713,0.0,0.0,0.0,657893.5338080713
2019-02-07,0.0,0.0,0,0.0,566642.2231155902,0.0,0.0,0.0,566642.2231155902
2019-02-08,0.0,0.0,0,0.0,475134.1069101043,0.0,0.0,0.0,475134.1069101043
2019-02-11,0.0,0.0,0,0.0,262555.5527219954,0.0,0.0,0.0,262555.5527219954
2019-02-12,0.0,0.0,0,0.0,439455.7365223605,0.0,0.0,0.0,439455.7365223605
2019-02-13,0.0,0.0,0,0.0,182997.76742107156,0.0,0.0,0.0,182997.76742107156
2019-02-14,0.0,0.0,0,0.0,285356.85879769793,0.0,0.0,0.0,285356.85879769793
2019-02-15,0.0,0.0,0,0.0,276184.8618210386,0.0,0.0,0.0,276184.8618210386
2019-02-18,0.0,0.0,0,0.0,255263.35087574364,0.0,0.0,0.0,255263.35087574364
2019-02-19,0.0,0.0,0,0.0,371544.4625569665,0.0,0.0,0.0,371544.4625569665
2019-02-20,0.0,0.0,0,0.0,335532.88750323845,0.0,0.0,0.0,335532.88750323845
2019-02-21,0.0,0.0,0,0.0,263676.9392177496,0.0,0.0,0.0,263676.9392177496
2019-02-22,0.0,0.0,0,0.0,187748.86760091188,0.0,0.0,0.0,187748.86760091188
2019-02-25,0.0,0.0,0,0.0,126624.00610091309,0.0,0.0,0.0,126624.00610091309
2019-02-26,0.0,0.0,0,0.0,257146.49853990116,0.0,0.0,0.0,257146.49853990116
2019-02-27,0.0,0.0,0,0.0,70162.64893487534,0.0,0.0,0.0,70162.64893487534
2019-02-28,0.0,0.0,0,0.0,23159.928638995854,0.0,0.0,0.0,23159.928638995854
2019-03-01,0.0,0.0,0,0.0,1061934.066965791,0.0,0.0,0.0,1061934.066965791
2019-03-04,0.0,0.0,0,0.0,966867.8269426218,0.0,0.0,0.0,966867.8269426218
2019-03-05,0.0,0.0,0,0.0,821409.4024375168,0.0,0.0,0.0,821409.4024375168
2019-03-06,0.0,0.0,0,0.0,814776.236734229,0.0,0.0,0.0,814776.236734229
2019-03-07,0.0,0.0,0,0.0,386797.2358192831,0.0,0.0,0.0,386797.2358192831
2019-03-08,0.0,0.0,0,0.0,484572.62339858094,0.0,0.0,0.0,484572.62339858094
2019-03-11,0.0,0.0,0,0.0,490638.03354217374,0.0,0.0,0.0,490638.03354217374
2019-03-12,0.0,0.0,0,0.0,682427.391401606,0.0,0.0,0.0,682427.391401606
2019-03-13,0.0,0.0,0,0.0,871128.8569244387,0.0,0.0,0.0,871128.8569244387
2019-03-14,0.0,0.0,0,0.0,737116.6625351954,0.0,0.0,0.0,737116.6625351954
2019-03-15,0.0,0.0,0,0.0,861557.9612073067,0.0,0.0,0.0,861557.9612073067
2019-03-18,0.0,0.0,0,0.0,907875.2747579067,0.0,0.0,0.0,907875.2747579067
2019-03-19,0.0,0.0,0,0.0,1011686.172586598,0.0,0.0,0.0,1011686.172586598
2019-03-20,0.0,0.0,0,0.0,1463526.5406178806,0.0,0.0,0.0,1463526.5406178806
2019-03-21,0.0,0.0,0,0.0,1171927.9440871796,0.0,0.0,0.0,1171927.9440871796
2019-03-22,0.0,0.0,0,0.0,620078.5742349599,0.0,0.0,0.0,620078.5742349599
2019-03-25,0.0,0.0,0,0.0,593876.9420671678,0.0,0.0,0.0,593876.9420671678
2019-03-26,0.0,0.0,0,0.0,245214.21482717205,0.0,0.0,0.0,245214.21482717205
2019-03-27,0.0,0.0,0,0.0,131299.20389387582,0.0,0.0,0.0,131299.20389387582
2019-03-28,0.0,0.0,0,0.0,36672.22927682256,0.0,0.0,0.0,36672.22927682256
2019-03-29,0.0,0.0,0,0.0,6387.283712467236,0.0,0.0,0.0,6387.283712467236
2019-04-01,0.0,0.0,0,0.0,0.0,1058465.0613899932,0.0,0.0,1058465.0613899932
2019-04-02,0.0,0.0,0,0.0,0.0,1055855.543646059,0.0,0.0,1055855.543646059
2019-04-03,0.0,0.0,0,0.0,0.0,1138157.794507731,0.0,0.0,1138157.794507731
2019-04-04,0.0,0.0,0,0.0,0.0,1224958.8289924075,0.0,0.0,1224958.8289924075
2019-04-05,0.0,0.0,0,0.0,0.0,1280198.9089936784,0.0,0.0,1280198.9089936784
2019-04-08,0.0,0.0,0,0.0,0.0,1193116.932859513,0.0,0.0,1193116.932859513
2019-04-09,0.0,0.0,0,0.0,0.0,1015164.74220077,0.0,0.0,1015164.74220077
2019-04-10,0.0,0.0,0,0.0,0.0,940980.1228369221,0.0,0.0,940980.1228369221
2019-04-11,0.0,0.0,0,0.0,0.0,1345516.5308197166,0.0,0.0,1345516.5308197166
2019-04-12,0.0,0.0,0,0.0,0.0,1534816.7578162637,0.0,0.0,1534816.7578162637
2019-04-15,0.0,0.0,0,0.0,0.0,1627695.5027405508,0.0,0.0,1627695.5027405508
2019-04-16,0.0,0.0,0,0.0,0.0,1649315.1755306604,0.0,0.0,1649315.1755306604
2019-04-17,0.0,0.0,0,0.0,0.0,1703907.8736362555,0.0,0.0,1703907.8736362555
2019-04-18,0.0,0.0,0,0.0,0.0,1690385.8553554707,0.0,0.0,1690385.8553554707
2019-04-19,0.0,0.0,0,0.0,0.0,1706582.8506568312,0.0,0.0,1706582.8506568312
2019-04-22,0.0,0.0,0,0.0,0.0,1805091.5605419849,0.0,0.0,1805091.5605419849
2019-04-23,0.0,0.0,0,0.0,0.0,1781277.0348738693,0.0,0.0,1781277.0348738693
2019-04-24,0.0,0.0,0,0.0,0.0,1931971.245541932,0.0,0.0,1931971.245541932
2019-04-25,0.0,0.0,0,0.0,0.0,1576542.9657133955,0.0,0.0,1576542.9657133955
2019-04-26,0.0,0.0,0,0.0,0.0,1609848.8692041135,0.0,0.0,1609848.8692041135
2019-04-29,0.0,0.0,0,0.0,0.0,1973741.946554058,0.0,0.0,1973741.946554058
2019-04-30,0.0,0.0,0,0.0,0.0,1834928.1672171257,0.0,0.0,1834928.1672171257
2019-05-01,0.0,0.0,0,0.0,0.0,1110145.1651661026,0.0,0.0,1110145.1651661026
2019-05-02,0.0,0.0,0,0.0,0.0,1187447.2166198362,0.0,0.0,1187447.2166198362
2019-05-03,0.0,0.0,0,0.0,0.0,987194.3241651251,0.0,0.0,987194.3241651251
2019-05-06,0.0,0.0,0,0.0,0.0,838242.6419164295,0.0,0.0,838242.6419164295
2019-05-07,0.0,0.0,0,0.0,0.0,639606.5087808996,0.0,0.0,639606.5087808996
2019-05-08,0.0,0.0,0,0.0,0.0,587580.1196828231,0.0,0.0,587580.1196828231
2019-05-09,0.0,0.0,0,0.0,0.0,503930.3322462561,0.0,0.0,503930.3322462561
2019-05-10,0.0,0.0,0,0.0,0.0,482395.3269004122,0.0,0.0,482395.3269004122
2019-05-13,0.0,0.0,0,0.0,0.0,286269.28448896954,0.0,0.0,286269.28448896954
2019-05-14,0.0,0.0,0,0.0,0.0,287952.27103933395,0.0,0.0,287952.27103933395
2019-05-15,0.0,0.0,0,0.0,0.0,263454.82159911236,0.0,0.0,263454.82159911236
2019-05-16,0.0,0.0,0,0.0,0.0,301940.0845255964,0.0,0.0,301940.0845255964
2019-05-17,0.0,0.0,0,0.0,0.0,413514.33113240736,0.0,0.0,413514.33113240736
2019-05-20,0.0,0.0,0,0.0,0.0,287992.9310325978,0.0,0.0,287992.9310325978
2019-05-21,0.0,0.0,0,0.0,0.0,484301.97755760583,0.0,0.0,484301.97755760583
2019-05-22,0.0,0.0,0,0.0,0.0,339699.2041079898,0.0,0.0,339699.2041079898
2019-05-23,0.0,0.0,0,0.0,0.0,110247.77462979998,0.0,0.0,110247.77462979998
