Date,USDCNYspot,USDBRLspot,USDZARspot,USDRUBspot,EURUSDspot,USDJPYspot,USDMXNspot,USDCADspot,USDCNYvol,USDBRLvol,USDZARvol,USDRUBvol,EURUSDvol,USDJPYvol,USDMXNvol,USDCADvol
2013-03-01,6.2227,1.98,9.0642,30.76,1.3022,93.59,12.7584,1.0268,1.345,8.855,12.9275,8.2075,8.825,12.0775,9.845,7.145
2013-03-04,6.2262,1.9698,9.078,30.7608,1.3026,93.48,12.7454,1.0273,1.3525,8.805,12.9875,8.2375,8.7325,12.0175,9.693,7.19
2013-03-05,6.222,1.964,9.0352,30.6818,1.3052,93.29,12.7027,1.0269,1.3475,8.693,12.8225,8.1575,8.39,11.5325,9.353,6.89
2013-03-06,6.2163,1.9703,9.1245,30.7121,1.2967,94.07,12.7828,1.032,1.35,8.663,12.8325,7.8275,8.325,11.7325,9.445,6.89
2013-03-07,6.2201,1.9584,9.1441,30.7086,1.3107,94.82,12.7587,1.0294,1.365,8.55,13.0175,7.825,8.1575,12.305,9.407,6.805
2013-03-08,6.215,1.9439,9.0896,30.7086,1.3005,96,12.6279,1.0287,1.45,8.525,13.01,7.8175,8.07,12.185,8.833,6.73
2013-03-11,6.218,1.9564,9.0921,30.7741,1.3046,96.28,12.5402,1.0259,1.385,8.22,12.885,7.515,8.07,12.075,8.8,6.54
2013-03-12,6.2161,1.9646,9.1695,30.6636,1.3034,96.08,12.4451,1.0257,1.365,7.925,12.8625,7.515,8.1425,12.0325,8.94,6.3375
2013-03-13,6.214,1.9718,9.2614,30.7946,1.2961,96.13,12.4324,1.0276,1.415,8.08,13.1875,7.5025,8.1875,11.9875,9.463,6.26
2013-03-14,6.2162,1.9717,9.1748,30.7605,1.3005,96.11,12.4235,1.0222,1.3625,8.013,13.2175,7.265,8.1475,12.1775,9.413,6.22
2013-03-15,6.2144,1.9828,9.1843,30.6445,1.3076,95.28,12.4342,1.0194,1.41,8.39,13.1675,7.24,7.965,11.785,8.988,6.175
2013-03-18,6.2155,1.9829,9.1717,30.8363,1.2957,95.21,12.4151,1.0222,1.44,8.643,13.215,7.3275,8.62,11.9275,9.025,6.245
2013-03-19,6.216,1.9849,9.2458,30.8656,1.2882,95.16,12.439,1.0268,1.44,8.872,13.1725,7.4975,9.215,12.15,9.493,6.42
2013-03-20,6.2124,1.9898,9.3311,30.8647,1.2933,96.01,12.348,1.026,1.41,8.838,13.215,7.525,8.81,12.125,9.41,6.15
2013-03-21,6.214,2.0078,9.3255,30.9355,1.2899,94.9,12.4295,1.0252,1.39,9.645,13.4525,7.8725,9.05,12.21,9.298,6.195
2013-03-22,6.213,2.0079,9.3005,30.8648,1.2989,94.46,12.3511,1.0232,1.355,9.76,13.2225,7.5575,9.28,12.335,9.235,6.24
2013-03-25,6.21,2.0131,9.2944,30.8993,1.2853,94.17,12.3491,1.0213,1.31,9.603,13.1625,7.44,9.1725,12.1725,9.218,6.16
2013-03-26,6.212,2.0169,9.2486,30.8724,1.2861,94.44,12.3507,1.0161,1.325,9.4,13.0025,7.595,9.095,12.0275,9.195,6.13
2013-03-27,6.2126,2.0109,9.2624,31.0428,1.278,94.46,12.336,1.016,1.3175,8.94,13.03,7.67,9.22,11.89,9.483,6.2
2013-03-28,6.2141,2.0219,9.2092,31.0568,1.2816,94.15,12.3557,1.0162,1.31,8.73,12.6075,7.6025,8.795,11.855,9.245,6.035
2013-03-29,6.209,2.0219,9.2362,31.0545,1.2819,94.22,12.3312,1.0174,1.31,8.74,12.7125,7.6175,8.755,11.8275,9.163,6.04
2013-04-01,6.208,2.0211,9.1927,31.1206,1.2849,93.23,12.3642,1.0168,1.26,8.778,12.6975,7.6725,8.85,11.8375,9.155,5.995
2013-04-02,6.1998,2.019,9.2532,31.2503,1.282,93.44,12.2754,1.0148,1.3325,8.65,12.6825,8.2375,8.665,11.6775,9.145,5.975
2013-04-03,6.2023,2.0248,9.2275,31.5374,1.285,93.04,12.3442,1.0146,1.335,8.865,12.605,8.615,8.505,11.405,9.372,5.9225
2013-04-04,6.2023,2.0155,9.1672,31.6622,1.2936,96.34,12.306,1.0127,1.3525,8.688,12.6025,8.7925,8.345,11.9825,9.255,5.92
2013-04-05,6.2023,1.9854,9.0974,31.6074,1.2991,97.57,12.1752,1.0176,1.365,8.645,12.2575,8.58,8.0925,12.7,9.448,6.24
2013-04-08,6.204,1.9916,8.99,31.2488,1.3009,99.36,12.1966,1.0166,1.365,8.827,12.19,8.3675,8.0425,13.555,9.448,6.34
2013-04-09,6.2029,1.9813,8.9258,31.16,1.3083,99.02,12.1455,1.0164,1.41,8.85,12.0875,8.4375,8.0075,12.9675,9.453,6.1425
2013-04-10,6.193,1.9736,8.9053,30.8584,1.307,99.78,12.1068,1.0142,1.54,8.888,12.085,8.345,8.09,13.145,9.528,6.085
2013-04-11,6.197,1.9748,8.8964,30.8036,1.3099,99.68,12.0441,1.0105,1.545,8.913,12.0875,7.695,7.98,13.31,9.483,6.0175
2013-04-12,6.1919,1.9686,8.9434,31.0307,1.3113,98.37,12.0759,1.0136,1.56,8.835,12.235,7.82,8.085,12.9,9.52,6.0675
2013-04-15,6.1869,2.0021,9.2043,31.3613,1.3036,96.77,12.2829,1.0256,1.54,10.36,12.405,8.395,8.35,12.53,10.09,6.44
2013-04-16,6.1862,1.9884,9.1253,31.3961,1.3177,97.54,12.1462,1.0207,1.54,9.848,12.6875,8.3675,8.1225,12.515,10.058,6.2575
2013-04-17,6.1728,2.0006,9.1735,31.684,1.3032,98.12,12.2085,1.0266,1.57,10.145,12.67,8.55,8.44,12.815,10.25,6.455
2013-04-18,6.1805,2.019,9.1912,31.628,1.3051,98.17,12.2734,1.0264,1.64,10.435,12.5675,9.0725,8.475,12.985,10.605,6.37
2013-04-19,6.1805,2.0111,9.2256,31.5454,1.3052,99.52,12.262,1.0266,1.685,10.055,12.645,9.2025,8.355,13.2375,10.548,6.33
2013-04-22,6.1815,2.021,9.2369,31.6718,1.3066,99.23,12.2748,1.0256,1.61,9.78,12.775,9.31,8.43,12.83,10.54,6.4
2013-04-23,6.1798,2.0238,9.2045,31.6534,1.2996,99.48,12.2448,1.0257,1.595,9.418,12.825,9.52,8.435,12.6425,10.005,6.3
2013-04-24,6.1776,2.0105,9.1341,31.5381,1.3015,99.51,12.1702,1.0256,1.485,9.04,12.7175,9.4125,8.36,12.5275,9.525,6.185
2013-04-25,6.1699,2.0015,9.0966,31.1297,1.3011,99.26,12.1677,1.0198,1.5625,9.145,12.6725,9.2875,8.215,12.0675,9.378,6.01
2013-04-26,6.161,1.9987,9.1019,31.2497,1.303,98.05,12.1444,1.0167,1.625,8.975,12.7225,9.3875,8.16,11.865,9.273,5.905
2013-04-29,6.161,2.0075,8.9947,30.9251,1.3099,97.76,12.2068,1.0112,1.61,8.97,12.66,9.1475,8.09,11.6075,9.36,5.81
2013-04-30,6.161,2.0014,8.9682,31.0326,1.3168,97.45,12.134,1.0073,1.635,8.84,12.74,9.1175,8.0625,11.365,9.29,5.615
2013-05-01,6.161,2.0014,9.0211,31.0326,1.318,97.39,12.1992,1.0083,1.635,8.83,12.67,9.2075,8.0175,11.32,9.398,5.7575
2013-05-02,6.1549,2.0088,8.9482,31.0326,1.3065,97.94,12.1726,1.0105,1.85,8.768,12.6525,9.1375,8.1175,11.46,9.173,5.83
2013-05-03,6.1563,2.0098,8.9097,31.0326,1.3114,98.99,12.073,1.008,1.805,8.648,12.63,9.1525,7.845,11.62,8.993,5.835
2013-05-06,6.1647,2.0093,8.9987,31.1055,1.3076,99.33,12.1086,1.0068,1.7475,8.503,12.61,9.0025,7.9175,12.0025,8.907,5.85
2013-05-07,6.157,2.0077,9.0305,31.0323,1.3079,99,12.0301,1.0042,1.705,8.268,12.5775,8.9475,7.8725,11.975,8.827,5.815
2013-05-08,6.1405,2.0055,9.0062,31.0848,1.3153,99.01,11.9771,1.0027,1.85,8.223,12.58,8.9025,7.7725,11.705,8.965,5.7525
2013-05-09,6.1337,2.014,9.0263,31.0848,1.3043,100.59,11.997,1.0068,1.84,7.938,12.44,8.8,8.01,12.6525,8.975,5.9525
2013-05-10,6.1412,2.0204,9.1219,31.0848,1.2989,101.62,12.0849,1.01,1.99,8.375,12.29,9.025,8.3475,12.4,9.375,6.4125
2013-05-13,6.146,2.0077,9.1601,31.3589,1.2975,101.82,12.1649,1.0106,1.965,8.28,12.465,8.8525,8.2925,11.8625,9.268,6.395
2013-05-14,6.1424,2.0208,9.2374,31.328,1.292,102.42,12.1959,1.018,1.935,8.35,12.4275,8.8375,8.365,12.32,9.273,6.845
2013-05-15,6.1458,2.0222,9.2571,31.4843,1.2887,102.25,12.2029,1.0157,2.005,9.183,12.675,9,8.755,12.1625,9.495,7.145
2013-05-16,6.149,2.0268,9.3216,31.325,1.2882,102.26,12.2768,1.0195,1.9,9.285,12.66,8.9325,8.585,12.1425,9.733,7.1025
2013-05-17,6.1415,2.0351,9.4038,31.426,1.2839,103.21,12.3473,1.0281,1.9025,9.765,13.165,8.81,8.685,12.2925,9.875,7.86
2013-05-20,6.1406,2.0399,9.4432,31.2727,1.2882,102.27,12.2973,1.0241,1.9075,9.74,13.3,8.9175,8.565,12.025,9.65,7.74
2013-05-21,6.131,2.0395,9.5444,31.2788,1.2906,102.5,12.3355,1.0267,2.075,9.838,14.1575,8.7725,8.41,11.7,9.96,7.76
2013-05-22,6.133,2.0495,9.5728,31.2822,1.2858,103.16,12.4211,1.0367,2.03,9.94,14.195,8.835,8.595,11.805,10.398,7.8925
2013-05-23,6.1351,2.0437,9.5285,31.4023,1.2934,102.02,12.3977,1.0305,2.21,10.135,14.5325,9.49,8.5875,12.2525,11.04,7.5825
2013-05-24,6.1302,2.0517,9.5762,31.3315,1.2932,101.31,12.541,1.0318,2.245,9.983,14.3825,8.995,8.44,12.63,11.575,7.65
2013-05-27,6.1215,2.0571,9.6104,31.3558,1.2931,100.96,12.4688,1.0341,2.265,10.108,14.4175,9.5375,8.44,12.52,11.485,7.6775
2013-05-28,6.123,2.0749,9.7847,31.4823,1.2856,102.37,12.6329,1.0398,2.2,10.523,14.6625,9.55,8.53,12.3975,11.773,7.8275
2013-05-29,6.1286,2.1105,9.8271,31.5455,1.2941,101.16,12.6513,1.0351,2.165,11.945,15.08,9.5375,8.62,12.7075,12.233,7.78
2013-05-30,6.1293,2.1105,10.0405,31.7378,1.305,100.73,12.7868,1.0297,2.125,12.1,15.7075,9.68,8.64,13.0025,13.305,7.7175
2013-05-31,6.1339,2.1386,10.0915,31.939,1.2999,100.45,12.8089,1.0375,2.16,13.353,16.6425,10.44,8.67,12.9825,14.258,7.855
2013-06-03,6.1315,2.1244,9.815,31.9178,1.3076,99.53,12.7418,1.0278,2.105,13.175,16.67,10.355,8.6775,13.1075,13.828,7.6675
2013-06-04,6.1277,2.1251,9.8252,31.9414,1.3081,100.03,12.7141,1.0342,2.1,12.668,16.305,10.2775,8.505,13.0125,13.05,7.85
2013-06-05,6.1279,2.1295,10.0073,32.1373,1.3093,99.06,12.8562,1.0345,2.095,13.198,17.94,10.7175,8.33,12.83,13.37,7.91
2013-06-06,6.1315,2.1298,9.8624,32.2265,1.3246,96.97,12.8039,1.0264,2.08,13,17.895,10.825,8.425,13.2425,13.555,7.8175
2013-06-07,6.134,2.132,9.9633,32.2052,1.3218,97.56,12.765,1.0197,2.115,13.24,17.8225,11.195,8.245,13.725,13.56,7.445
2013-06-10,6.134,2.1471,10.1831,32.3418,1.3257,98.76,12.9148,1.0194,2.12,13.458,18.4975,10.9175,8.2225,13.925,13.785,7.405
2013-06-11,6.134,2.1326,10.0754,32.3939,1.3313,96.03,12.832,1.0189,2.075,13.618,18.64,10.935,8.29,14.045,13.99,7.575
2013-06-12,6.134,2.1558,10.1133,32.3939,1.3337,96.02,12.9314,1.0212,2.07,13.803,18.25,10.7,8.33,14.63,14.055,7.38
2013-06-13,6.135,2.1206,9.8479,32.0153,1.3375,95.37,12.6273,1.0159,2.11,13.488,17.98,10.0875,8.5875,15.275,13.67,7.3125
2013-06-14,6.1316,2.1529,9.9452,31.638,1.3347,94.31,12.7128,1.017,1.99,13.395,17.6675,9.885,8.26,14.95,13.508,7.2
2013-06-17,6.1246,2.1712,9.9749,31.7657,1.3367,94.51,12.8361,1.0186,1.895,13.78,17.93,9.885,8.1,14.1875,13.543,7.17
2013-06-18,6.128,2.1821,9.9916,32.0095,1.3392,95.33,12.8955,1.0212,1.9,13.868,17.76,10.1225,8.16,14.47,13.528,7.305
2013-06-19,6.13,2.2255,10.1847,32.2848,1.3295,96.45,13.2452,1.0273,1.9075,14.91,18.075,11.065,8.42,14.4925,14.915,7.615
2013-06-20,6.1276,2.2575,10.243,32.87,1.322,97.28,13.3663,1.0387,2.075,16.715,18.8725,11.48,8.645,15.425,15.958,8.2175
2013-06-21,6.132,2.2422,10.1623,32.8477,1.3122,97.9,13.305,1.0457,2.16,16.278,18.7175,11.54,8.8,15.2825,15.998,8.51
2013-06-24,6.141,2.227,10.0713,32.9447,1.312,97.73,13.2947,1.0501,2.135,15.845,18.9,11.38,9.32,15.81,15.793,8.865
2013-06-25,6.1466,2.2137,10.1065,32.9178,1.3077,97.81,13.2226,1.0515,2.0875,15.153,18.69,11.27,9.025,15.355,15.28,8.81
2013-06-26,6.1458,2.1867,10.1101,32.9733,1.3012,97.72,13.1638,1.047,2.06,14.468,18.305,11.3475,9.295,15.245,14.77,8.77
2013-06-27,6.149,2.1989,9.9443,32.7813,1.3038,98.35,13.0211,1.0477,2.035,13.918,17.8775,10.835,9,14.76,14.273,8.5525
2013-06-28,6.1421,2.2322,9.8806,32.8261,1.301,99.14,12.9308,1.0519,2.015,14.8,17.87,10.905,8.81,14.095,14.538,8.58
2013-07-01,6.133,2.2294,9.9363,32.9566,1.3064,99.66,12.9611,1.0497,2.0425,14.688,17.805,11.03,8.8025,13.985,14.535,8.58
2013-07-02,6.1336,2.2548,9.998,33.0606,1.2979,100.63,13.0524,1.0544,1.9725,15.053,17.5025,11.055,8.82,13.9375,14.55,8.73
2013-07-03,6.1304,2.2692,10.0924,33.1768,1.3009,99.91,12.9525,1.0505,1.95,15.278,17.5525,11.35,9.1,14.29,14.603,8.685
2013-07-04,6.1269,2.2491,10.038,33.202,1.2914,100.04,12.9148,1.0515,1.905,15.245,17.325,10.85,8.995,14.445,14.485,8.65
2013-07-05,6.1308,2.2537,10.2042,33.3177,1.2829,101.2,13.0762,1.0582,1.85,15.343,17.3975,10.835,8.955,13.8175,14.54,8.535
2013-07-08,6.1335,2.2638,10.1662,33.2593,1.287,100.97,12.8795,1.0558,1.85,14.983,17.56,10.845,8.69,13.4725,14.453,8.4475
2013-07-09,6.13,2.2601,10.024,33.0381,1.2781,101.15,12.8964,1.0527,1.715,14.778,17.3,10.58,8.7875,13.2225,13.988,8.2325
2013-07-10,6.136,2.2645,9.9835,32.9335,1.2978,99.68,12.9008,1.0465,1.75,14.723,17.04,10.54,8.795,13.5525,13.403,7.9975
2013-07-11,6.1274,2.2548,9.9904,32.5793,1.3097,98.96,12.8061,1.0366,1.8075,14.315,17.175,10.32,9.0175,13.995,13.26,8.1
2013-07-12,6.1404,2.2674,9.9837,32.6531,1.3067,99.22,12.8168,1.0395,1.8075,13.915,16.8625,10.305,8.8275,13.7825,12.92,8.055
2013-07-15,6.1378,2.2201,9.8727,32.6388,1.3062,99.86,12.6672,1.0427,1.815,13.308,16.78,10.1975,8.925,13.5275,12.273,8.01
2013-07-16,6.1341,2.2537,9.8586,32.4293,1.3162,99.1,12.6258,1.0369,1.7725,13.598,16.355,9.595,8.755,13.44,12.258,8.0075
2013-07-17,6.135,2.2259,9.8251,32.3691,1.3125,99.59,12.4595,1.0405,1.7475,13.408,16.0975,9.495,8.4475,12.935,12.1,7.38
2013-07-18,6.141,2.2275,9.9316,32.3866,1.3109,100.43,12.5013,1.0378,1.7,13.358,15.6775,9.39,8.26,12.895,11.863,7.07
2013-07-19,6.1381,2.2469,9.8741,32.3711,1.3143,100.65,12.5325,1.0368,1.7,12.985,15.4025,9.13,8.105,12.675,11.96,7.05
2013-07-22,6.1397,2.2327,9.8249,32.327,1.3186,99.67,12.5008,1.0334,1.675,12.795,15.1525,9.0725,7.685,11.78,11.808,6.865
2013-07-23,6.1375,2.2137,9.6826,32.3509,1.3223,99.43,12.495,1.0287,1.6175,12.488,14.58,8.67,7.69,11.76,11.483,6.78
2013-07-24,6.1372,2.251,9.7845,32.3908,1.3201,100.27,12.6234,1.0316,1.62,12.858,14.1975,8.185,8.05,11.94,11.935,7.0175
2013-07-25,6.136,2.2426,9.7187,32.6361,1.3277,99.29,12.6037,1.028,1.645,12.87,14.41,8.6325,8.085,12.1125,11.89,6.81
2013-07-26,6.136,2.2571,9.7704,32.8345,1.3279,98.21,12.6675,1.0278,1.4825,12.813,14.3975,8.595,7.8525,12.225,12.123,6.855
2013-07-29,6.133,2.27,9.7938,32.8106,1.3262,97.96,12.7569,1.0265,1.45,13.12,14.535,8.775,8.155,12.4075,12.495,6.885
2013-07-30,6.13,2.2832,9.8009,32.9386,1.3263,98.03,12.7662,1.0305,1.5425,13.463,14.565,8.875,8.37,12.05,12.49,6.96
2013-07-31,6.1302,2.2765,9.8768,33.0238,1.3302,97.88,12.732,1.0277,1.555,13.7,14.78,9.085,8.3,12.265,12.91,6.95
2013-08-01,6.129,2.3044,9.9733,33.0828,1.3207,99.54,12.8242,1.0346,1.5075,14.168,14.6175,9.0275,8.26,12.33,12.923,7.1375
2013-08-02,6.13,2.2874,9.8355,32.8759,1.3276,98.94,12.6625,1.0392,1.4675,13.853,14.755,8.86,7.975,12.01,12.528,7.0575
2013-08-05,6.1251,2.3061,9.843,32.9088,1.3258,98.3,12.6444,1.036,1.42,13.528,14.6375,8.715,7.9,11.835,12.36,7.1575
2013-08-06,6.1226,2.2992,9.9342,32.952,1.3305,97.74,12.6223,1.0377,1.42,13.19,14.51,8.485,7.885,11.965,12.078,7.205
2013-08-07,6.1234,2.3139,9.9661,33.0004,1.3336,96.33,12.7167,1.0423,1.3975,13.27,14.665,8.68,7.94,12.255,12.153,7.2625
2013-08-08,6.1205,2.2846,9.8684,32.911,1.3381,96.67,12.6031,1.0328,1.4,13.333,14.7275,8.5375,7.72,12.2375,12.208,7.09
2013-08-09,6.1207,2.2716,9.8186,32.857,1.3342,96.21,12.6174,1.0289,1.4,12.958,14.5975,8.5225,7.545,11.855,11.793,6.98
2013-08-12,6.122,2.2878,9.8884,32.9885,1.33,96.9,12.6818,1.0307,1.3875,12.903,14.6175,8.44,7.7225,11.595,11.865,7.0475
2013-08-13,6.123,2.3147,9.9962,33.1293,1.3263,98.2,12.7241,1.0343,1.35,13.21,14.61,8.475,7.8675,11.9725,12.048,7.2
2013-08-14,6.1235,2.3247,9.9738,33.0801,1.3255,98.14,12.7378,1.0342,1.35,13.545,14.725,8.4825,7.81,12.0425,11.908,7.195
2013-08-15,6.113,2.3406,9.9922,33.0018,1.3347,97.37,12.8188,1.0306,1.35,13.968,14.6375,8.44,7.8525,12.085,12.23,7.0975
2013-08-16,6.1125,2.3924,10.0916,32.8641,1.3329,97.53,12.911,1.0336,1.35,14.903,14.8125,8.485,7.745,11.825,12.635,7.2
2013-08-19,6.1221,2.4127,10.2057,32.928,1.3335,97.55,13.0803,1.0345,1.4125,16.198,15.4775,8.66,7.8625,12.15,13.54,7.285
2013-08-20,6.1248,2.3934,10.1599,32.9386,1.3417,97.27,12.9745,1.0392,1.425,15.485,15.3125,8.47,7.96,12.3725,13.353,7.42
2013-08-21,6.1247,2.4549,10.3907,33.0415,1.3355,97.68,13.2597,1.0474,1.4125,16.36,15.725,8.825,8.1425,12.3125,14.595,7.6825
2013-08-22,6.1235,2.4361,10.2816,33.0389,1.3356,98.72,13.0905,1.0516,1.435,15.8,16.7275,8.97,8.1725,12.475,14.595,7.7825
2013-08-23,6.1212,2.3488,10.2438,32.9771,1.3383,98.72,12.9573,1.0496,1.4075,15.23,16.3775,8.91,8.025,12.2925,14.373,7.785
2013-08-26,6.1204,2.3788,10.3282,33.0044,1.3368,98.51,13.1879,1.0501,1.38,15.278,16.4175,8.9625,8.0025,12.44,14.62,7.84
2013-08-27,6.1209,2.3721,10.3897,33.185,1.3393,97.03,13.2346,1.0474,1.375,15.653,16.8075,9.0075,8.1875,13.13,15.305,7.835
2013-08-28,6.1216,2.3459,10.3176,33.196,1.334,97.64,13.3161,1.0487,1.355,16.048,16.8625,9.055,8.2575,12.74,15.56,7.745
2013-08-29,6.121,2.3593,10.3613,33.2218,1.3241,98.35,13.3594,1.0532,1.2275,16.11,16.6875,9.0025,8.41,12.7525,15.488,7.6875
2013-08-30,6.12,2.3855,10.2799,33.298,1.3222,98.17,13.38,1.0537,1.2375,16.328,16.655,9.0175,8.56,12.75,15.743,7.8075
2013-09-02,6.1178,2.3773,10.2833,33.3736,1.3192,99.33,13.3351,1.0544,1.23,16.33,16.6025,9.075,8.365,12.72,15.4,7.83
2013-09-03,6.1199,2.3589,10.3348,33.4868,1.317,99.57,13.3855,1.0535,1.2125,16.375,16.6275,9.1475,8.4875,13.15,15.498,7.79
2013-09-04,6.119,2.3599,10.2447,33.3293,1.3207,99.74,13.3091,1.0496,1.2075,16.033,16.605,9.04,8.0975,12.665,15.16,7.4
2013-09-05,6.12,2.3246,10.237,33.436,1.312,100.11,13.3896,1.0505,1.225,15.9,16.46,9.0575,8.24,12.565,15,7.41
2013-09-06,6.12,2.3065,10.0155,33.3235,1.3178,99.11,13.167,1.0405,1.255,15.293,15.96,8.76,7.8975,12.4525,13.95,6.8975
2013-09-09,6.1211,2.276,9.9553,33.1064,1.3255,99.58,13.1045,1.0369,1.2275,14.735,15.8925,8.6925,7.605,12.275,13.51,6.875
2013-09-10,6.1205,2.2831,9.9828,32.9444,1.3268,100.39,13.0885,1.0349,1.24,14.465,15.5225,8.575,7.5075,11.9825,13.263,6.695
2013-09-11,6.12,2.2768,9.8704,32.851,1.3311,99.89,13.0518,1.0319,1.35,14.643,15.475,8.6275,7.5475,12.02,12.825,6.76
2013-09-12,6.1186,2.2744,9.9708,32.6324,1.3299,99.54,13.0598,1.0323,1.4825,14.55,15.4125,8.645,7.5325,12.0525,12.698,6.7575
2013-09-13,6.118,2.2801,9.9302,32.51,1.3294,99.38,13.0423,1.0351,1.62,14.135,15.4575,8.69,7.5975,11.845,12.518,6.7275
2013-09-16,6.1204,2.2844,9.8102,32.2528,1.3334,99.08,12.9308,1.0324,1.555,13.905,15.32,8.7675,7.5,11.78,12.41,6.795
2013-09-17,6.1213,2.2562,9.8029,32.2213,1.3359,99.13,12.9216,1.0296,1.515,13.89,15.0875,8.715,7.5075,11.5825,12.468,6.685
2013-09-18,6.1207,2.1858,9.5872,32.2728,1.3521,97.94,12.6594,1.022,1.535,13.353,15.0375,8.6775,7.13,11.19,12.23,6.23
2013-09-19,6.1207,2.2018,9.7053,31.6695,1.353,99.45,12.7025,1.0265,1.505,13.523,14.71,8.5725,7.39,11.245,12.118,6.13
2013-09-20,6.1207,2.2104,9.8881,31.831,1.3524,99.36,12.8577,1.0304,1.485,13.723,14.665,8.6575,7.51,11.37,12.728,6.2
2013-09-23,6.1198,2.1983,9.8431,31.8018,1.3493,98.85,12.8036,1.0284,1.515,13.428,14.745,8.86,7.43,11.245,12.68,6.2675
2013-09-24,6.12,2.2011,9.8734,31.8744,1.3474,98.75,12.9478,1.03,1.51,13.575,14.755,8.735,7.55,11.2075,12.843,6.27
2013-09-25,6.1204,2.2324,9.9909,32.0886,1.3526,98.43,13.01,1.0314,1.495,13.91,14.7825,8.925,7.37,11.035,13.2,6.29
2013-09-26,6.1195,2.2455,9.9912,32.307,1.3489,98.99,13.0626,1.031,1.48,14.418,14.82,8.99,7.295,10.97,13.308,6.41
2013-09-27,6.1198,2.2517,10.0886,32.342,1.3522,98.24,13.1407,1.0306,1.44,14.435,15.3225,9.085,7.185,10.9525,14.105,6.3
2013-09-30,6.1191,2.2169,10.0278,32.3894,1.3527,98.27,13.0914,1.0309,1.4425,14.31,15.58,9.3975,7.405,11,13.823,6.355
2013-10-01,6.1191,2.2158,10.1233,32.2413,1.3526,98,13.1549,1.0322,1.4475,14.178,15.59,9.235,7.5675,10.94,13.55,6.3325
2013-10-02,6.1191,2.1915,10.0168,32.2113,1.3579,97.36,13.114,1.0337,1.4375,14,15.6225,9.2225,7.475,10.985,13.385,6.345
2013-10-03,6.1191,2.2076,10.0345,32.0781,1.3619,97.27,13.1586,1.0333,1.44,13.815,15.215,9.06,7.37,10.7575,13.18,6.285
2013-10-04,6.1191,2.2119,9.9867,32.1725,1.3558,97.48,13.0848,1.0294,1.4725,13.588,15.1725,9.0625,7.4,10.64,13.065,6.1625
2013-10-07,6.1191,2.2047,10.0026,32.253,1.3581,96.71,13.1362,1.0313,1.48,13.398,15.1425,9.08,7.4475,10.75,13.043,6.2225
2013-10-08,6.1195,2.2112,9.997,32.2054,1.3573,96.88,13.2246,1.0368,1.495,13.23,14.77,8.7875,7.4325,10.555,12.925,6.205
2013-10-09,6.1199,2.2067,9.9614,32.3545,1.3524,97.34,13.1861,1.0394,1.48,13.253,14.8175,8.7975,7.5625,10.7875,13.155,6.315
2013-10-10,6.1195,2.1803,9.9071,32.1915,1.352,98.16,13.0939,1.0398,1.48,12.838,14.635,8.7775,7.3075,10.6575,12.818,6.0825
2013-10-11,6.1185,2.1756,9.8941,32.2925,1.3544,98.58,12.9925,1.0349,1.495,12.353,14.4225,8.745,7.09,10.395,12.23,6.0675
2013-10-14,6.1087,2.182,9.9145,32.2855,1.3561,98.57,12.9944,1.0354,1.5525,11.768,14.305,8.76,7.0875,10.255,11.908,6.04
2013-10-15,6.1026,2.178,9.9781,32.2555,1.3524,98.16,12.9935,1.0383,1.5975,11.545,13.915,8.73,7.08,10.09,11.73,6.0675
2013-10-16,6.1037,2.1803,9.8648,32.181,1.3534,98.77,12.8424,1.0328,1.6175,11.648,13.9575,8.5475,7.0525,10.165,11.303,5.9575
2013-10-17,6.097,2.1527,9.8252,31.9323,1.3675,97.91,12.7773,1.0289,1.5975,11.485,13.765,8.415,6.995,9.835,11.083,5.755
2013-10-18,6.0972,2.1691,9.7884,31.832,1.3687,97.72,12.8575,1.0286,1.5725,11.86,13.48,8.2525,6.8425,9.26,10.935,5.5825
2013-10-21,6.0925,2.1751,9.8429,31.904,1.3681,98.19,12.9893,1.0304,1.5275,12.083,13.2125,8.2225,6.8775,9.18,11.635,5.7075
2013-10-22,6.0927,2.1724,9.7374,31.6931,1.3781,98.14,12.8414,1.0286,1.4925,11.748,13.0625,7.87,6.93,8.96,11.18,5.485
2013-10-23,6.084,2.1906,9.7934,31.755,1.3776,97.38,12.9965,1.0382,1.5375,11.798,13.1075,7.7725,6.835,8.9925,11.335,5.6625
2013-10-24,6.0819,2.2035,9.7557,31.6795,1.3801,97.28,12.9669,1.0422,1.5375,11.765,12.9875,7.6425,6.805,8.83,11.428,5.815
2013-10-25,6.0835,2.1878,9.827,31.7665,1.3802,97.42,12.8812,1.0448,1.5425,10.9,13.045,7.61,6.8375,8.85,10.928,5.9
2013-10-28,6.0854,2.1787,9.8289,31.8838,1.3785,97.68,12.8764,1.0445,1.5475,9.93,12.8,7.62,6.8825,8.5475,10.56,5.92
2013-10-29,6.087,2.185,9.8919,32.027,1.3745,98.19,12.9188,1.0469,1.5475,9.94,12.8125,7.6825,6.965,8.79,10.46,5.9175
2013-10-30,6.0935,2.1902,9.9455,31.971,1.3736,98.51,12.9349,1.0479,1.5725,10.248,13.0025,7.695,6.9825,9.04,10.615,5.7925
2013-10-31,6.0942,2.2399,10.0467,32.1145,1.3584,98.36,13.0217,1.0431,1.5875,11.693,13.0275,7.6975,7.4075,9.0525,11.38,5.875
